sample_id,member,jpeg_sha256,preprocessed_fp32_sha256
247,n01560419/ILSVRC2012_val_00011420.JPEG,4fa973a072ce767fb18f3dab8acbe1feea892550285f667e52c444bb6cc58e7e,f0e339a01bb945b501488cc145f64ad17194c12582359268b67e50aab8786042
248,n03532672/ILSVRC2012_val_00016133.JPEG,05def5b01efaac0e4dd508df665f8090887f3dab90b958c47425cbb9a7dba94b,0f7c74589d5f710de1ea951ddca7f781452954a0bb10a5f3cc1a7a723dac93ea
249,n09229709/ILSVRC2012_val_00049716.JPEG,d78c5338a7a8c6f9e13df0ed4aeb29422434591ab3f0ad679a1bc541a497b2df,0245e3cd249051ec4590ff52ff486762f9aa83badcba87802a21a9e55f403bbf
250,n01873310/ILSVRC2012_val_00024992.JPEG,aa5d6eafc1183001cceb94e14b8dd6b2ebe0b116662916c2091a9c45b69fc01a,2f764a540cccf444ff9c2a3c36d87ad4cb8c1494d1e5c40dcc63b8ba25c0f345
251,n02823428/ILSVRC2012_val_00012256.JPEG,c40953e247b7f945e922c5898c40b8581843266b9f42598cf5ad36ed8b1d7494,3d74f301d24db7e4506d8ca24b76610100422bf15debcc70d787ca95b606eedd
252,n07930864/ILSVRC2012_val_00033145.JPEG,295039224fe2b5f658d9ecc325c7a37c16728bfacd67b6bfca6e9603da79172c,c4523720dc3d4fcb13dbb45724b1f60235978cb7f53a316ff36ab23a9c4ae27f
253,n01739381/ILSVRC2012_val_00042284.JPEG,0a978a4bdac84e85dc2d76d25a77add7fdfaaa135606e8c93f55816652f58293,8df014730cb2bcfe66df0b28b393e8e276cd68b59a28c12eeae40ecb21a69789
254,n03924679/ILSVRC2012_val_00026874.JPEG,0b9f5cf78b6b743b07197aea4aaed4286c7327214c4076db20a10e21e7198a21,11acddc28d0c9d86dbed5f2e1439430bd7e397a3b4e55ad069892bf7056fd558
255,n02483362/ILSVRC2012_val_00008017.JPEG,95a6c22b33050a77633367cf900ebbbd884a6e2a4aa90b3c0aeec5dc35aac3de,08f00659edc6c2faca1279e0edad821a1a9f53d2b5e2202144ef5a84bc78e8d7
256,n02091831/ILSVRC2012_val_00035725.JPEG,57adaeaa6fe8a5a6d9cc8f242828a5e13c78423d7d73535c6b4c71f0d717fafe,80a1ea403ebcb24e99c47151240e887a5b995424f6f3d84a5421741b34c1c6de
257,n02233338/ILSVRC2012_val_00036880.JPEG,9c3b2e284620544f586beb6aa2228529285794ca1fcb125caddd3182ffed332f,cd0feb4bc70528e87c197dfbc0f05f80147518b9a196b445543de89b09d0001c
258,n13133613/ILSVRC2012_val_00049555.JPEG,e4421a133760c4346854386a31d17ce4cdb09b07e472469377319ead0ea0aba9,c8da206c7f156ca3551a03650a3820af1c9cc6ebde358be469c5c0416a6adbdd
259,n03690938/ILSVRC2012_val_00032391.JPEG,ad3be21220257882d804dae0f93a625c7ff1e5e0cc9e73b5c8654ba24301c213,60b048ce04c846a51f29699f34199684ebc8e5099a6b8abf9011e554a626b2d0
260,n02895154/ILSVRC2012_val_00031665.JPEG,0753abc23113aebad74781656328b1892d01f38558555347c2d3a2c1f07646b0,8c4f3360e8a04bd8e7a6189b45a0c08f6be838ae31f79cbaa042321961f0ffd7
261,n04239074/ILSVRC2012_val_00036402.JPEG,7c46348960e6f99aac38abbfedb807e0ba7ee899866c9acbeef01c38e48d912d,7290ce31c94c83df37898abf4729a7ec7499d0c607f096aaece321523a89e0f9
262,n02490219/ILSVRC2012_val_00009701.JPEG,ac10a2bc8b73b975cad3e6ff2a161ace5d8dbf7e583dc4f5b858eb30dfffdf68,6021c2b4059fae9f70553aa60df8eab714ad6eb6b60553facab03bf16d9b8dd6
263,n04517823/ILSVRC2012_val_00037908.JPEG,ed628f42508d6dc0a7d01b457a63c555826387b1156e5f2fe8103bf9ebf33c59,4cf65b13fa371fb833bdda135472c02eee268900840f0fa7b0ad7ce7524f4a2b
264,n02948072/ILSVRC2012_val_00038456.JPEG,ea6f0b641ef0501ce1f874672111c05298d9c761351bc6d3933844ec7f97905e,6db2d78fb4b5c73e863223df66aade10268bd7ea7c58b5da2f7fbf53ade3f5d2
265,n04131690/ILSVRC2012_val_00040669.JPEG,a4601c134097789d14d58e2e49bf33575348e832251a5ea250ad21e3dc43e482,31961145c5fa4bb79261b3464ddc72238fd39f9ca23562f9c079eb42b2d81f60
266,n04336792/ILSVRC2012_val_00031393.JPEG,9d19b0a8c9e46d3f3e3155e73c1fb8a81bbf687403f6abbfb90229fc81195174,4aefaca1d6b6fe8a635767f5575f22e09a607704341f40812362d76cba7d4ea4
267,n04273569/ILSVRC2012_val_00002696.JPEG,db74989bd3f9c7689264e4df540a26d23c6e439ca6e23e2c05d2f413af05169d,11579a84588f7322d5241e569393036b19471ab6d8b2725fc77778252e5aeb8e
268,n02091244/ILSVRC2012_val_00019020.JPEG,b5e532411402e051fec9adfb60ce416541533e2e6dcb247b6f9fbe39d14ae0d4,03843a16505b808635b109884a2ac5e5db45f122a397aa1ca3a73702aa23ee7e
269,n07714990/ILSVRC2012_val_00048630.JPEG,9b224400db25b6fc70564033fcc26a15e9bfb79f6feb4db2cbec56124ac6ed9b,68c47ceaadc2d4ac9405ce193275f4068e48017820c568aaa16098dfc0ebb8eb
270,n02699494/ILSVRC2012_val_00030030.JPEG,ac4117e237e67a753e1b79f7f819e029927418db01e206eb9291d177c5c97dad,de9037aa8de7f56e626778df95486ffd43703584712f6aefaac7d17687effa27
271,n03085013/ILSVRC2012_val_00029239.JPEG,65de0c4a2de124d11e5ca579fc04da6897593461eb246bc42b4474e0cc069e70,a67070ea83d6b6d1b459ad691bb570c82e3939584c2bf28fdd034d121d5192a8
272,n09835506/ILSVRC2012_val_00002254.JPEG,4087b38b2147769e1e5a61cc2df1cfb27bf49a217492e2ef4d80918a64fdab09,7431341fbb3ee0048ac650f795a808b893869ca244677546254688b7a702db83
273,n03255030/ILSVRC2012_val_00010055.JPEG,e905a48943765b1dbcbbb4f64357705c58fadbb8fca0318c88bf398978416bcc,6ffb1d4ca105a1d718272d2af3e7eab08e7f0c479755f8ddb819d956b7c2f664
274,n04417672/ILSVRC2012_val_00004658.JPEG,2c7eb3a9ca293262ad35a66b0ba2f657b7552a5af12307874e6956fb1111f13d,c75f2541d5c07214d9bf2662819539d63ec1b02d7af4ea0f0abb31f99d1476d0
275,n01882714/ILSVRC2012_val_00040233.JPEG,bf78f12cd700d54b4ed1d05b15376aa5945037a4671265c7338597c49c2c2d32,6d72543b8e38ee3012edf0872efa834aedfb4043800c2d54306e17aa719bff7a
276,n01443537/ILSVRC2012_val_00049712.JPEG,94f88144242022776ecf2bc81886595415b2aaba538f9bf704288b07f9979412,8a65b071cae261908b6dc4148ff5a0e99800221a1a5e9421970b67d841876fe0
277,n04146614/ILSVRC2012_val_00014611.JPEG,723521294e8b3cfe239eacbf5fd5228b4ce8e3b2b6429f3d566525b932060d50,e932a385e7a17fe71b6f9a7f437828dd722624dd1f47465743e3fb3df7b0101d
278,n02110627/ILSVRC2012_val_00005489.JPEG,47b973b10ace79cb6efd1dd6514171a56e31cdb4985b356e0a2840533ece097e,1c433860d6b3c250d6be7a2f8add7f2fbad7f45978f8a9692f05d9d9204d694e
279,n04613696/ILSVRC2012_val_00031257.JPEG,a9da8870977078fe4c274a43b6f8b27038c40921e565d4ea67b575463aed6cea,0a50630da2356d4ceae46fa41c4c5b4ba4d36eae0baba52fc0b7b29dd3c6961c
280,n02815834/ILSVRC2012_val_00013020.JPEG,58885c4c4708fbdc8afe47fc1b0f5f612127bf5a55089054426241074fc2df09,361dc8537404f70f248437370e2e9f37332181ebcb64c16a238c8b75c7b9d8b5
281,n02099849/ILSVRC2012_val_00040622.JPEG,3637e5c06e6fe60c5c341ba437a13b0999ce65aafee78a744ddb97e334c1206e,014a3704d31e59a84a81973c58b1a7c50d9babf10c0df868ba19597cbd749b92
282,n02231487/ILSVRC2012_val_00038537.JPEG,46722f84259f01605a7979c3f73650e1ce6a1655aa64da92643464c304c7df6b,2d73e94bca77c4c83f3967fdf3d90477c83b948caf9450ac6c18b44210ba850a
283,n02129604/ILSVRC2012_val_00025213.JPEG,45683d70bd2a52f67cfc45e3207e3686be4f1f00b10ee0eeb38fcb744f6e014f,d829af30aefe38feb26d2646f955184d6cd75b6a521b6246eeb6ba222f11dee4
284,n04355338/ILSVRC2012_val_00025298.JPEG,d46e65443e41cd1c3761dab61cfb497dcff9318fbcf909dd5c2a1033d6074de1,fdaffb0fb9048cd6a5ed9ee648ad96bdd4d77de6240c9988c90e42a0e5ee11d2
285,n03481172/ILSVRC2012_val_00018822.JPEG,862f5175f78241d85ab1b9ac3658717ad3baeb9fc67d51efebf3a76b86807f1f,c8c25a25d318ee36af260c55ac17f1976da6e4f7394479328b0af2f10b88a74d
286,n03026506/ILSVRC2012_val_00018842.JPEG,45d76b16122c1f41b9816ba0b45e826f60ff005c79838ba1b56f833639c1067a,1a484693115a4a093abd086647b50784f5749bfc53dc33f7b5d6983f3377b0fb
287,n07693725/ILSVRC2012_val_00005619.JPEG,34a7e0254a37a73bfff73991c8778d885f3aae9d3d50eead9044f59e2bec901d,27c4c0b0a1240f24af4650dd9b0947c3d599eedca93391a61556fc95101f4ade
288,n04522168/ILSVRC2012_val_00006280.JPEG,b723997419210ac37a7ad1e8b3e0d028bacd3afc663d48d4392f3cb25f486d25,9e444ce20103c7ed890c696328f7d165d13789dff8271deb51ed16ae987309e7
289,n04008634/ILSVRC2012_val_00033210.JPEG,5f4c374f5bc7e7ff4fa03f08afb21cf8a16b3d60b1250db6133daa428f727480,0e8fbdc26201e01bc0657e867642baa1429b007d326cc29be03eb2c1bc93226f
290,n03255030/ILSVRC2012_val_00007949.JPEG,b939a51c082cb7d0f7b2e9379de9ae7c143523d2c7c9ce11226c05003ea33efe,4bd458a2e5071c3d1b4d6c33a6fb8eb5b694ff843bd9d4c7b05097b2fa50a97f
291,n01685808/ILSVRC2012_val_00021605.JPEG,68f7a2d26e928233d78ad8b1c73379638f9b791faa88ed4a4926c44a5a09e637,ca3ff4eb184309144f1472f960aa173443cefe16f2462eab4858abc36a0746aa
292,n03180011/ILSVRC2012_val_00016800.JPEG,b395c59235dbb75d3804ebf5b93a778f78a925cab93453864dd7eca2b9b7cfb5,9ba9fb9783d2d115573378d1bc2bda49206467cfa4f8c5ccf66e280338519593
293,n06794110/ILSVRC2012_val_00038530.JPEG,02444857ff7ed8e0faa65d3a4548599899cba1a7d23e444b0a99fa8a6c64e793,d58509818c9d4f0ae7d1870e9b7b2146ee6d2a967f9887b9381902906a75317c
294,n04005630/ILSVRC2012_val_00040082.JPEG,fd64fc06c586db7a9829e74d41bc5c26bb028c26a8449708ac20b998d9b40be5,e03a563062e5ab26031b8e7de618979710a040536b9fbaaf8cb9d33fb2cb2c94
295,n03290653/ILSVRC2012_val_00008763.JPEG,1325dd799cf42fe75c61de152ed4b190059767104bc29b73d25e1d4515451ed8,f45b848455debf70b3c74c16b06c6dee1d6141dd12119a675ca45549045d2755
296,n04467665/ILSVRC2012_val_00045797.JPEG,9560d68e1a386524fef7960c24158ca0a765fe3ad06f06fadaeca8af36419dbf,15a4842e3c042dc01e2832aa9e646426a54090158a11bb5c256e3a36de4eca26
297,n07615774/ILSVRC2012_val_00020378.JPEG,8912c15e5efed5d62f28ead52acba36903a060e655da878a4bc9012fe8ef8137,2ebc5cb728024e7b4352e37925e3ba5b22801d53914321f90bece951c1a67a79
298,n01742172/ILSVRC2012_val_00013771.JPEG,8bebba6805d1436ef43329134e362fe890ba2f3225d1a1c0269f8fd5b16fa8f8,c49a7e2a6a068c175e32e1e3d962070c40ad6ef84c26e06c6c4897026e0b1ec7
299,n02102040/ILSVRC2012_val_00007032.JPEG,96c1b2eea3814644297f250a3fc75f7b71859c4628dcf0a31c14abf2226e812c,9618940284a7da9a7ec5bbd0b175a97efcb58e117ff029f53788e8d1d4e0b11b
